9.32,8.7466,7.078,9.435,15.725,4.3611,7.5174,9.6275,9.6862,7.7997,8.5799,5.4958,8.079,12.507,15.261,14.814
9.3011,8.6974,7.0682,9.3934,15.659,4.3619,7.5154,9.5891,9.655,7.7735,8.5599,5.4937,8.0623,12.45,15.197,14.737
9.2826,8.6491,7.0586,9.3521,15.594,4.3627,7.5136,9.5514,9.6245,7.7475,8.5402,5.4916,8.0491,12.393,15.134,14.662
9.2645,8.6017,7.0493,9.3112,15.53,4.3636,7.5119,9.5144,9.5947,7.7219,8.5208,5.4897,8.0361,12.337,15.072,14.587
9.2468,8.5552,7.0403,9.2706,15.466,4.3645,7.5104,9.478,9.5656,7.6966,8.5016,5.4877,8.0235,12.279,15.011,14.511
9.2294,8.5096,7.0316,9.2304,15.404,4.3655,7.5091,9.4422,9.5371,7.6716,8.4827,5.4859,8.011,12.23,14.95,14.443
9.2124,8.4649,7.0231,9.1906,15.342,4.3665,7.5079,9.407,9.5093,7.6469,8.4616,5.4841,7.9989,12.181,14.89,14.377
9.1957,8.421,7.015,9.1511,15.282,4.3675,7.5068,9.3725,9.4821,7.6225,8.4467,5.4824,7.9869,12.134,14.831,14.311
9.1794,8.378,7.007,9.112,15.222,4.3685,7.5059,9.3386,9.4556,7.5984,8.4321,5.4808,7.9753,12.086,14.772,14.245
9.1635,8.3358,6.9994,9.0732,15.163,4.3696,7.505,9.3052,9.4297,7.5747,8.4178,5.4792,7.9638,12.039,14.714,14.181
9.1478,8.2944,6.9919,9.0348,15.105,4.3707,7.5044,9.2724,9.4045,7.5512,8.4037,5.4777,7.9527,11.993,14.657,14.117
9.1325,8.2537,6.9847,8.9967,15.048,4.3719,7.5038,9.2402,9.3798,7.5281,8.3899,5.4763,7.9417,11.947,14.6,14.053
9.1176,8.2138,6.9778,8.959,14.991,4.373,7.5033,9.2085,9.3558,7.5053,8.3763,5.4749,7.931,11.901,14.544,13.991
9.1029,8.1747,6.971,8.9216,14.935,4.3742,7.503,9.1774,9.3323,7.4828,8.363,5.4736,7.9205,11.856,14.488,13.929
9.0886,8.1363,6.9645,8.8845,14.88,4.3755,7.5027,9.1468,9.3092,7.4607,8.3499,5.4723,7.9102,11.811,14.433,13.867
9.0745,8.0987,6.9582,8.8478,14.826,4.3767,7.5026,9.1167,9.2865,7.4388,8.337,5.4711,7.9002,11.767,14.379,13.807
9.0608,8.0617,6.9521,8.8115,14.772,4.378,7.5025,9.0871,9.2642,7.4173,8.3243,5.4699,7.8904,11.723,14.325,13.746
9.0474,8.0254,6.9462,8.7755,14.719,4.3793,7.5025,9.058,9.2422,7.3961,8.3118,5.4689,7.8808,11.68,14.272,13.687
9.0342,7.9898,6.9404,8.7398,14.667,4.3806,7.5026,9.0294,9.2205,7.3753,8.2995,5.4678,7.8714,11.637,14.219,13.628
9.0214,7.9549,6.9349,8.7045,14.615,4.382,7.5027,9.0012,9.199,7.3548,8.2875,5.4668,7.8623,11.594,14.167,13.57
9.0088,7.9206,6.9295,8.6695,14.564,4.3833,7.5029,8.9735,9.1776,7.3346,8.2756,5.4659,7.8533,11.552,14.115,13.512
8.9964,7.8869,6.9243,8.6348,14.514,4.3847,7.5032,8.9462,9.1564,7.3147,8.2639,5.4651,7.8445,11.51,14.064,13.455
8.9844,7.8538,6.9192,8.6005,14.464,4.3861,7.5035,8.9194,9.1354,7.2952,8.2525,5.4642,7.836,11.468,14.014,13.398
8.9726,7.8213,6.9143,8.5665,14.414,4.3875,7.5038,8.893,9.1146,7.276,8.2411,5.4635,7.8277,11.427,13.964,13.342
8.961,7.7894,6.9096,8.5328,14.366,4.389,7.5042,8.867,9.094,7.2571,8.23,5.4627,7.8195,11.386,13.915,13.287
8.9497,7.758,6.9049,8.4995,14.318,4.3904,7.5046,8.8413,9.0735,7.2386,8.219,5.4621,7.8116,11.346,13.866,13.232
8.9387,7.7272,6.9004,8.4665,14.27,4.3919,7.5051,8.8161,9.0532,7.2204,8.2082,5.4615,7.8038,11.305,13.817,13.178
8.9278,7.6969,6.8961,8.4338,14.223,4.3934,7.5055,8.7912,9.0331,7.2026,8.1975,5.4609,7.7962,11.265,13.77,13.124
8.9172,7.6671,6.8918,8.4014,14.176,4.3949,7.506,8.7667,9.0131,7.1851,8.187,5.4604,7.7888,11.226,13.722,13.071
8.9069,7.6378,6.8877,8.3694,14.13,4.3964,7.5065,8.7425,8.9933,7.168,8.1767,5.4599,7.7816,11.186,13.675,13.018
8.8967,7.6089,6.8836,8.3377,14.084,4.3979,7.5069,8.7187,8.9737,7.1512,8.1664,5.4594,7.7746,11.147,13.629,12.965
8.8867,7.5806,6.8797,8.3063,14.039,4.3995,7.5074,8.6952,8.9542,7.1348,8.1563,5.4591,7.7677,11.108,13.583,12.914
8.877,7.5526,6.8758,8.2752,13.994,4.401,7.5079,8.672,8.9349,7.1187,8.1464,5.4587,7.7611,11.07,13.537,12.862
8.8674,7.5251,6.8721,8.2445,13.95,4.4025,7.5083,8.6491,8.9158,7.1029,8.1365,5.4584,7.7546,11.032,13.492,12.811
8.858,7.4981,6.8684,8.214,13.905,4.4041,7.5087,8.6265,8.8969,7.0875,8.1268,5.4581,7.7482,10.993,13.448,12.761
8.8489,7.4714,6.8647,8.1839,13.862,4.4057,7.5091,8.6041,8.878,7.0725,8.1171,5.4579,7.742,10.956,13.404,12.711
8.8399,7.4451,6.8612,8.1541,13.818,4.4072,7.5094,8.582,8.8594,7.0578,8.1076,5.4577,7.736,10.918,13.36,12.662
8.831,7.4191,6.8576,8.1246,13.775,4.4088,7.5097,8.5602,8.8409,7.0435,8.0982,5.4575,7.7302,10.88,13.317,12.612
8.8224,7.3935,6.8542,8.0954,13.732,4.4104,7.51,8.5386,8.8226,7.0295,8.0888,5.4574,7.7244,10.843,13.274,12.564
8.8139,7.3682,6.8507,8.0666,13.69,4.412,7.5102,8.5172,8.8044,7.0159,8.0796,5.4573,7.7189,10.806,13.231,12.516
